X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
-77.0005390722295,38.8743420862286,23187377,2023/11/15 15:57:04+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF 4TH STREET SE,399953.42,134056.21,8,8F,1,106,Cluster 27,007201 2,007201,Precinct 131,38.8743343032,-77.0005367901,CAPITOL RIVERFRONT,2023/11/15 00:00:00+00,2023/11/15 15:00:00+00,431706265,
-76.985508340131,38.8903746786224,23182687,2023/11/06 23:47:58+00,EVENING,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF 14TH STREET NE,401257.43,135836.05,6,6A,1,108,Cluster 26,008002 2,008002,Precinct 86,38.8903668918,-76.9855060617,,2023/11/06 23:12:00+00,,431706281,
-77.0350807029909,38.9374340104255,23424693,2023/11/14 11:42:24+00,MIDNIGHT,OTHERS,THEFT/OTHER,1414 - 1599 BLOCK OF SPRING ROAD NW,396958.76,141060.51,4,4C,4,404,Cluster 18,002504 2,002504,Precinct 47,38.937426216,-77.0350784062,,2023/10/29 22:20:00+00,2023/10/30 00:20:00+00,431706292,
-77.0416720751769,38.910022675001,23424108,2023/10/26 17:22:10+00,DAY,OTHERS,THEFT F/AUTO,1500 - 1524 BLOCK OF 18TH STREET NW,396385.91,138017.86,2,2B,2,208,Cluster 6,005303 2,005303,Precinct 15,38.9100148863,-77.0416697781,,2023/10/16 14:30:00+00,2023/10/19 16:35:00+00,431706482,
-76.9955700942931,38.8898122897125,23424076,2023/10/22 19:22:06+00,EVENING,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF EAST CAPITOL STREET,400384.52,135773.53,6,6B,1,107,Cluster 26,006600 1,006600,Precinct 89,38.8898045034,-76.9955678128,,2023/09/05 16:07:00+00,2023/09/05 16:08:00+00,431706534,
-76.9566026665821,38.9221643831554,23186249,2023/11/13 15:37:38+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3279 - 3499 BLOCK OF FORT LINCOLN DRIVE NE,403763.48,139365.76,5,5C,5,503,Cluster 24,009000 3,009000,Precinct 139,38.9221565889,-76.9566003952,,2023/11/12 21:00:00+00,2023/11/13 14:20:00+00,431706826,
-77.0588789953229,38.9362028291005,23186267,2023/11/13 18:30:15+00,DAY,OTHERS,THEFT/OTHER,3500 - 3599 BLOCK OF CONNECTICUT AVENUE NW,394895.4,140924.9,3,3C,2,203,Cluster 15,001304 1,001304,Precinct 34,38.9361950358,-77.0588766912,,2023/11/13 15:22:00+00,2023/11/13 15:24:00+00,431706827,
-77.0190562630955,38.930441061906,23424149,2023/10/28 19:42:31+00,EVENING,OTHERS,THEFT/OTHER,416 - 499 BLOCK OF KENYON STREET NW,398347.89,140283.82,1,1E,4,409,Cluster 2,003200 3,003200,Precinct 38,38.9304332683,-77.0190539718,,2023/08/18 21:00:00+00,2023/08/19 22:50:00+00,431706853,
-76.9977019042889,38.940739892172,23181546,2023/11/05 02:29:40+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,491 - 699 BLOCK OF TAYLOR STREET NE,400199.43,141426.91,5,5B,4,405,Cluster 20,009504 1,009504,Precinct 68,38.9407320957,-76.997699619,,2023/11/04 21:58:00+00,2023/11/04 22:54:00+00,431707016,
-76.997235559621,38.8453052055785,23181932,2023/11/05 16:08:52+00,DAY,OTHERS,THEFT/OTHER,2919 - 2999 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400240.18,130832.91,8,8C,7,707,Cluster 39,010400 3,010400,Precinct 123,38.8452974283,-76.9972332803,,2023/11/05 15:55:00+00,,431707017,
-77.027199126844,38.9707068017771,23187100,2023/11/15 01:13:22+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,6600 - 6699 BLOCK OF GEORGIA AVENUE NW,397643.18,144753.86,4,4A,4,401,Cluster 17,001804 2,001804,Precinct 61,38.9706990003,-77.0271968305,,2023/11/14 21:40:00+00,2023/11/15 00:45:00+00,431707200,
-77.0311056495201,38.9847414564051,23187509,2023/11/15 22:01:37+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1355 BLOCK OF KALMIA ROAD NW,397305.18,146311.95,4,4A,4,401,Cluster 16,001600 1,001600,Precinct 62,38.9847336523,-77.0311033511,,2023/11/15 17:45:00+00,2023/11/15 17:47:00+00,431707201,
-76.9902447835603,38.8825534623579,23188113,2023/11/16 22:08:32+00,EVENING,OTHERS,THEFT/OTHER,500 - 503 BLOCK OF 12TH STREET SE,400846.61,134967.78,6,6B,1,106,Cluster 26,006900 1,006900,Precinct 91,38.8825456773,-76.9902425041,,2023/11/16 21:35:00+00,2023/11/16 22:00:00+00,431707202,
-76.9583138632249,38.8723808650699,23188375,2023/11/17 10:35:04+00,MIDNIGHT,OTHERS,THEFT F/AUTO,3200 - 3399 BLOCK OF NASH STREET SE,403617.61382531,133839.325529634,7,7B,6,605,Cluster 34,009901 2,009901,Precinct 109,38.8723730812,-76.9583115941,,2023/11/09 23:10:00+00,2023/11/09 23:30:00+00,431707203,
-77.0251979095664,38.944560856848,23188645,2023/11/17 22:07:18+00,EVENING,OTHERS,THEFT F/AUTO,4400 - 4499 BLOCK OF 9TH STREET NW,397815.8,141851.37,4,4C,4,407,Cluster 18,002400 2,002400,Precinct 46,38.9445530606,-77.0251956155,,2023/11/17 19:00:00+00,2023/11/17 19:30:00+00,431707204,
-76.9676216514921,38.9231277022643,23188943,2023/11/18 08:44:16+00,MIDNIGHT,OTHERS,THEFT F/AUTO,2512 - 2599 BLOCK OF BLADENSBURG ROAD NE,402807.91,139472.3,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9231199082,-76.9676193766,,2023/11/18 03:00:00+00,2023/11/18 08:25:00+00,431707205,
-77.0161764760636,38.9031350770795,23189805,2023/11/20 02:08:42+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1000 - 1099 BLOCK OF 4TH STREET NW,398597.05,137252.58,6,6E,1,101,Cluster 8,004703 1,004703,Precinct 1,38.9031272889,-77.0161741873,MOUNT VERNON TRIANGLE CID,2023/11/19 18:00:00+00,2023/11/20 01:58:00+00,431707206,
-76.9958484040684,38.9244725516422,23189985,2023/11/20 13:51:57+00,DAY,OTHERS,MOTOR VEHICLE THEFT,701 - 709 BLOCK OF EDGEWOOD STREET NE,400360.2,139621.1,5,5F,5,502,Cluster 21,009204 2,009204,Precinct 74,38.9244647584,-76.9958461203,,2023/09/27 19:00:00+00,2023/11/20 13:50:00+00,431707207,
-77.0313577201401,38.9296624326424,23174109,2023/10/22 18:14:26+00,DAY,GUN,ASSAULT W/DANGEROUS WEAPON,1300 - 1399 BLOCK OF KENYON STREET NW,397281.24,140197.68,1,1A,3,302,Cluster 2,003000 1,003000,Precinct 39,38.9296546396,-77.031355425,,2023/10/22 17:10:00+00,2023/10/22 17:20:00+00,431707234,
-77.040877886926,38.9238776823034,23174238,2023/10/23 02:35:19+00,EVENING,OTHERS,THEFT/OTHER,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,396455.48,139555.85,1,1C,3,303,Cluster 1,003901 2,003901,Precinct 35,38.9238698908,-77.0408755892,ADAMS MORGAN,2023/10/22 22:33:00+00,2023/10/22 23:34:00+00,431707235,
-76.9290864840012,38.8929102698349,23174373,2023/10/23 05:46:55+00,MIDNIGHT,OTHERS,THEFT/OTHER,200 - 227 BLOCK OF 51ST STREET NE,406152.12,136119.81,7,7C,6,602,Cluster 31,007804 2,007804,Precinct 97,38.8929024804,-76.929084223,,2023/10/23 04:56:00+00,2023/10/23 05:39:00+00,431707236,
-76.9949764498091,38.8832387152816,23174405,2023/10/23 08:28:42+00,MIDNIGHT,OTHERS,BURGLARY,400 - 499 BLOCK OF 8TH STREET SE,400436.062494358,135043.815098751,6,6B,1,106,Cluster 26,007000 2,007000,Precinct 90,38.8832309303,-76.9949741689,CAPITOL HILL,2023/10/23 06:51:00+00,2023/10/23 06:53:00+00,431707237,
-77.0783882722851,38.9324304049919,23174542,2023/10/23 17:47:48+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3900 - 4099 BLOCK OF MASSACHUSETTS AVENUE NW,393203.59,140507.4,3,3A,2,205,Cluster 14,000703 1,000703,Precinct 28,38.9324226132,-77.0783859624,,2023/10/23 01:00:00+00,2023/10/23 14:00:00+00,431707238,
-76.9981901992835,38.8441181814281,23175381,2023/10/25 00:36:29+00,EVENING,GUN,ROBBERY,3021 - 3099 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400157.31,130701.14,8,8C,7,707,Cluster 39,010400 1,010400,Precinct 123,38.8441104044,-76.9981879197,,2023/10/24 23:36:00+00,2023/10/25 00:38:00+00,431707239,
-77.0005478409122,38.8756922651413,23175833,2023/10/25 20:51:56+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF 4TH STREET SE,399952.66,134206.09,8,8F,1,106,Cluster 27,007201 2,007201,Precinct 131,38.8756844819,-77.0005455587,CAPITOL RIVERFRONT,2023/10/25 20:11:00+00,2023/10/25 20:30:00+00,431707240,
-76.9950024252014,38.9554679846164,23176157,2023/10/26 13:17:23+00,DAY,OTHERS,THEFT F/AUTO,5200 - 5399 BLOCK OF CHILLUM PLACE NE,400433.37,143061.87,5,5A,4,406,Cluster 19,009508 1,009508,Precinct 66,38.9554601851,-76.9950001398,,2023/10/26 11:07:00+00,2023/10/26 11:31:00+00,431707241,
-76.9931424855264,38.9222243975062,23176312,2023/10/26 20:11:54+00,EVENING,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,400594.86,139371.55,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,38.9222166046,-76.9931402028,,2023/10/26 15:15:00+00,2023/10/26 15:25:00+00,431707242,
-77.0169049289723,38.9554730845972,23176333,2023/10/26 19:08:21+00,EVENING,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF JEFFERSON STREET NW,398534.94,143062.56,4,4D,4,403,Cluster 18,002102 6,002102,Precinct 57,38.9554652859,-77.0169026368,,2023/10/26 16:02:00+00,2023/10/26 18:09:00+00,431707243,
-77.040877886926,38.9238776823034,23176363,2023/10/26 19:33:28+00,EVENING,OTHERS,THEFT/OTHER,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,396455.48,139555.85,1,1C,3,303,Cluster 1,003901 2,003901,Precinct 35,38.9238698908,-77.0408755892,ADAMS MORGAN,2023/10/26 18:47:00+00,2023/10/26 18:48:00+00,431707244,
-76.9586489113175,38.8836414359653,23176634,2023/10/27 03:24:49+00,MIDNIGHT,OTHERS,THEFT/OTHER,3300 - 3399 BLOCK OF ELY PLACE SE,403587.973025283,135089.320730794,7,7B,6,603,Cluster 32,007708 2,007708,Precinct 132,38.8836336498,-76.9586466414,,2023/10/27 01:00:00+00,2023/10/27 01:42:00+00,431707245,
-77.0288547834463,38.91700755565,23177361,2023/10/29 00:53:52+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF U STREET NW,397497.82,138792.81,1,1B,3,305,Cluster 3,004401 1,004401,Precinct 22,38.9169997651,-77.0288524899,,2023/10/28 09:06:00+00,2023/10/28 11:05:00+00,431707246,
-77.0365392739471,38.9047041521349,23177907,2023/10/29 09:27:13+00,MIDNIGHT,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF 16TH STREET NW,396830.85,137427.27,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.9046963644,-77.0365369787,GOLDEN TRIANGLE,2023/10/29 09:07:00+00,,431707247,
-77.0027805968965,38.9595751955482,23178038,2023/10/29 17:44:45+00,DAY,OTHERS,MOTOR VEHICLE THEFT,5700 - 5713 BLOCK OF 3RD STREET NE,399759.2,143517.8,4,4B,4,406,Cluster 19,009505 3,009505,Precinct 65,38.9595673954,-77.0027783089,,2023/10/29 01:00:00+00,2023/10/29 16:00:00+00,431707248,
-76.9975481839463,38.9094127395438,23178197,2023/10/30 03:33:34+00,MIDNIGHT,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF 5TH STREET NE,400212.85,137949.33,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.9094049494,-76.9975459006,,2023/10/29 23:48:00+00,2023/10/30 00:13:00+00,431707249,
-77.038485220081,38.9129883235955,23424192,2023/10/31 12:22:29+00,DAY,OTHERS,THEFT/OTHER,1700 - 1723 BLOCK OF 17TH STREET NW,396662.45,138346.95,2,2B,3,301,Cluster 6,005302 1,005302,Precinct 15,38.9129805342,-77.0384829238,,2023/10/22 17:00:00+00,2023/10/24 15:00:00+00,431707275,
-77.0451376738809,38.9314669717693,23189179,2023/11/18 21:21:28+00,EVENING,OTHERS,THEFT F/AUTO,1900 - 1999 BLOCK OF LAMONT STREET NW,396086.51,140398.5,1,1D,3,302,Cluster 2,002702 2,002702,Precinct 40,38.9314591789,-77.0451353744,,2023/11/14 03:00:00+00,2023/11/14 10:00:00+00,431707408,
-77.0296250720443,38.9148386963845,23187522,2023/11/15 20:37:12+00,EVENING,OTHERS,THEFT/OTHER,1800 - 1899 BLOCK OF 13TH STREET NW,397430.94,138552.07,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,38.9148309063,-77.0296227784,,2023/11/14 17:54:00+00,2023/11/14 21:45:00+00,431707437,
-76.9291574318883,38.9010571699798,23187581,2023/11/16 12:03:36+00,DAY,OTHERS,THEFT/OTHER,5000 - 5099 BLOCK OF HUNT STREET NE,406145.263267656,137024.175548589,7,7C,6,608,Cluster 31,007809 1,007809,Precinct 94,38.9010493794,-76.9291551707,,2023/11/15 22:28:00+00,2023/11/15 22:29:00+00,431707438,
-77.03654081719,38.9037467888126,23174825,2023/10/23 23:58:24+00,EVENING,GUN,ROBBERY,L STREET NW AND 16TH STREET NW,396830.67356301,137320.99497287,2,2C,2,207,Cluster 6,010100 1,010100,Precinct 17,38.903739001,-77.0365385225,,2023/10/22 05:00:00+00,2023/10/23 23:56:00+00,431707444,
-77.0396694444698,38.9031516222377,23176426,2023/10/26 21:25:23+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF CONNECTICUT AVENUE NW,396559.27,137255.04,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.9031438349,-77.0396671484,GOLDEN TRIANGLE,2023/10/26 18:19:00+00,2023/10/26 18:20:00+00,431707448,
-76.984248569086,38.9019733280133,23179065,2023/10/31 16:38:31+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF HOLBROOK STREET NE,401366.5,137123.61,5,5D,5,506,Cluster 23,008802 2,008802,Precinct 77,38.9019655388,-76.9842462903,,2023/10/25 12:30:00+00,2023/10/25 13:20:00+00,431707618,
-77.0391527790104,38.9271878393577,23179500,2023/11/01 04:53:08+00,MIDNIGHT,GUN,ROBBERY,HARVARD STREET NW AND LANIER PLACE NW,396605.2300108,139923.23999928,1,1D,3,302,Cluster 2,002702 4,002702,Precinct 35,38.9271800471,-77.0391504815,,2023/11/01 03:03:00+00,2023/11/01 05:00:00+00,431707619,
-76.9692394577957,38.851754728,23180043,2023/11/02 03:27:15+00,MIDNIGHT,OTHERS,THEFT/OTHER,2600 - 2799 BLOCK OF JASPER STREET SE,402670.290272431,131549.298391508,8,8B,7,702,Cluster 36,007408 1,007408,Precinct 115,38.8517469483,-76.9692371871,,2023/11/02 01:45:00+00,2023/11/02 02:48:00+00,431707620,
-77.0307884077483,38.9170078728893,23180060,2023/11/02 03:27:23+00,MIDNIGHT,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF U STREET NW,397330.13,138792.9,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,38.9170000824,-77.0307861136,,2023/11/02 03:07:00+00,2023/11/02 03:15:00+00,431707621,
-77.0073462067826,38.8317506163922,23180170,2023/11/02 13:57:22+00,DAY,OTHERS,THEFT/OTHER,1 - 21 BLOCK OF MISSISSIPPI AVENUE SE,399362.35,129328.28,8,8D,7,707,Cluster 39,009803 2,009803,Precinct 124,38.8317428422,-77.0073439251,,2023/10/24 22:53:00+00,2023/10/25 01:00:00+00,431707622,
-77.0375897449057,38.9293337727203,23180632,2023/11/03 06:51:17+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,3100 - 3145 BLOCK OF MOUNT PLEASANT STREET NW,396740.86,140161.4,1,1D,3,302,Cluster 2,002702 1,002702,Precinct 39,38.92932598,-77.0375874479,,2023/11/03 03:51:00+00,2023/11/03 06:03:00+00,431707623,
-76.9290864840012,38.8929102698349,23181216,2023/11/04 06:13:21+00,MIDNIGHT,OTHERS,THEFT/OTHER,200 - 227 BLOCK OF 51ST STREET NE,406152.12,136119.81,7,7C,6,602,Cluster 31,007804 2,007804,Precinct 97,38.8929024804,-76.929084223,,2023/11/04 05:49:00+00,2023/11/04 06:00:00+00,431707624,
-77.0245908474908,38.9279751739362,23181360,2023/11/04 21:55:16+00,EVENING,OTHERS,THEFT F/AUTO,700 - 899 BLOCK OF COLUMBIA ROAD NW,397867.93,140010.2,1,1E,3,304,Cluster 2,003100 1,003100,Precinct 37,38.927967381,-77.0245885546,,2023/11/03 23:00:00+00,2023/11/04 00:00:00+00,431707625,
-77.0685193449813,38.910716719535,23181451,2023/11/04 19:43:54+00,EVENING,OTHERS,THEFT/OTHER,3400 - 3499 BLOCK OF Q STREET NW,394057.46,138096.31,2,2E,2,206,Cluster 4,000202 2,000202,Precinct 6,38.9107089317,-77.0685170395,,2023/11/03 05:31:00+00,2023/11/03 05:33:00+00,431707626,
-76.9244935922258,38.890780643444,23181548,2023/11/04 23:58:41+00,EVENING,OTHERS,THEFT F/AUTO,5300 - 5399 BLOCK OF AMES STREET NE,406550.760132032,135883.724411531,7,7C,6,608,Cluster 33,007808 1,007808,Precinct 96,38.8907728544,-76.9244913324,,2023/11/04 20:40:00+00,2023/11/04 22:30:00+00,431707627,
-77.0121760105587,38.8738135169565,23181691,2023/11/05 04:44:21+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF 1ST STREET SW,398943.616348973,133997.605209781,6,6D,1,105,Cluster 9,006400 1,006400,Precinct 127,38.8738057346,-77.0121737243,,2023/11/05 00:30:00+00,2023/11/05 01:35:00+00,431707628,
-77.0288537645151,38.9056546123892,23424446,2023/11/08 13:02:06+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF M STREET NW,397497.51,137532.54,2,2F,3,307,Cluster 8,005004 3,005004,Precinct 17,38.9056468241,-77.0288514716,,2023/09/29 01:00:00+00,2023/09/29 02:15:00+00,431707644,
-77.0058925840452,38.8842809888959,23424645,2023/11/12 13:42:18+00,DAY,OTHERS,THEFT/OTHER,400 - 479 BLOCK OF 1ST STREET SE,399488.94,135159.52,6,6B,1,106,Cluster 26,006500 2,006500,Precinct 130,38.8842732041,-77.0058902996,CAPITOL HILL,2023/10/19 22:00:00+00,2023/10/20 00:05:00+00,431707645,
-76.9973070988233,38.9002111525877,23424700,2023/11/14 12:02:09+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF H STREET NE,400233.79,136927.88,6,6C,1,104,Cluster 25,010602 2,010602,Precinct 83,38.9002033642,-76.9973048161,,2023/10/24 17:02:00+00,2023/10/24 23:30:00+00,431707646,
-77.0283772585437,38.9247598779908,23189044,2023/11/18 16:02:25+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1100 - 1299 BLOCK OF FAIRMONT STREET NW,397539.5,139653.37,1,1A,3,304,Cluster 2,003600 3,003600,Precinct 36,38.9247520859,-77.0283749647,,2023/11/18 03:00:00+00,2023/11/18 13:00:00+00,431707727,
-77.0249901524051,38.9175661519753,23175896,2023/10/25 22:07:31+00,EVENING,OTHERS,THEFT F/AUTO,2000 - 2099 BLOCK OF VERMONT AVENUE NW,397832.99,138854.72,1,1B,3,305,Cluster 3,004401 3,004401,Precinct 137,38.9175583612,-77.02498786,,2023/10/25 12:10:00+00,2023/10/25 19:50:00+00,431707740,
-77.0146460749879,38.9493365040688,23178391,2023/10/30 14:01:21+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4800 - 4899 BLOCK OF NEW HAMPSHIRE AVENUE NW,398730.62,142381.31,4,4D,4,407,Cluster 19,002202 1,002202,Precinct 57,38.9493287065,-77.0146437839,,2023/10/30 00:00:00+00,2023/10/30 11:42:00+00,431707741,
-76.9799399046093,38.9015545898341,23177623,2023/10/28 23:29:01+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF MARYLAND AVENUE NE,401740.25,137077.2,5,5D,5,507,Cluster 23,008904 1,008904,Precinct 79,38.9015468006,-76.9799376272,,2023/10/28 22:00:00+00,2023/10/28 23:00:00+00,431707752,
-77.0273111602827,38.9694596747968,23183261,2023/11/08 05:17:19+00,MIDNIGHT,OTHERS,ASSAULT W/DANGEROUS WEAPON,6500 - 6599 BLOCK OF GEORGIA AVENUE NW,397633.43,144615.42,4,4A,4,402,Cluster 17,001804 2,001804,Precinct 61,38.9694518736,-77.027308864,,2023/11/07 23:17:00+00,2023/11/07 23:18:00+00,431707806,
-76.9890713175804,38.8884049737728,23173836,2023/10/22 05:43:54+00,MIDNIGHT,OTHERS,ROBBERY,100 - 199 BLOCK OF KENTUCKY AVENUE SE,400948.348126833,135617.354427284,6,6B,1,107,Cluster 26,006700 2,006700,Precinct 88,38.8883971878,-76.9890690378,,2023/10/22 03:50:00+00,2023/10/22 04:00:00+00,431707828,
-76.9716385090631,38.8464692661385,23175423,2023/10/25 02:43:00+00,EVENING,GUN,ROBBERY,3400 - 3499 BLOCK OF 23RD STREET SE,402462.228864238,130962.507606964,8,8E,7,704,Cluster 38,007409 1,007409,Precinct 116,38.8464614878,-76.971636238,,2023/10/25 01:20:00+00,2023/10/25 02:40:00+00,431707829,
-77.0265108470154,38.8973556770348,23179920,2023/11/02 00:32:22+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF F STREET NW,397700.46,136611.23,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,38.8973478904,-77.0265085554,DOWNTOWN,2023/11/01 21:59:00+00,2023/11/01 22:50:00+00,431707835,
-77.0175522300509,38.9037415911665,23181877,2023/11/05 13:34:51+00,DAY,OTHERS,THEFT F/AUTO,400 - 497 BLOCK OF L STREET NW,398477.73,137319.93,6,6E,1,101,Cluster 8,004703 2,004703,Precinct 1,38.9037338029,-77.0175499408,MOUNT VERNON TRIANGLE CID,2023/11/05 01:30:00+00,2023/11/05 12:50:00+00,431708024,
-77.0097166451117,38.824394485591,23181895,2023/11/06 01:33:55+00,EVENING,OTHERS,THEFT/OTHER,2 - 153 BLOCK OF GALVESTON PLACE SW,399156.44543717,128511.719828689,8,8D,7,708,Cluster 39,009807 2,009807,Precinct 126,38.8243867133,-77.0097143627,,2023/11/05 13:55:00+00,2023/11/05 14:30:00+00,431708025,
-77.0074763742539,38.9056501893115,23181959,2023/11/05 16:57:57+00,DAY,OTHERS,BURGLARY,1 - 99 BLOCK OF M STREET NE,399351.72,137531.68,6,6E,5,501,Cluster 25,010601 1,010601,Precinct 144,38.9056424003,-77.007474088,NOMA,2023/11/04 23:00:00+00,2023/11/05 12:00:00+00,431708026,
-77.002552292195,38.9056537338239,23182480,2023/11/06 18:29:13+00,DAY,OTHERS,THEFT/OTHER,201 - 299 BLOCK OF M STREET NE,399778.82,137532.05,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 144,38.9056459446,-77.0025500075,NOMA,2023/11/06 16:31:00+00,2023/11/06 17:11:00+00,431708027,
-77.0254436641827,38.9783130280457,23182915,2023/11/07 16:21:38+00,DAY,GUN,ROBBERY,800 - 999 BLOCK OF FERN PLACE NW,397795.54,145598.18,4,4B,4,401,Cluster 17,010300 3,010300,Precinct 63,38.978305225,-77.0254413679,,2023/11/01 17:10:00+00,2023/11/01 17:15:00+00,431708028,
-77.028082394694,38.9148408790168,23183535,2023/11/08 17:13:48+00,DAY,OTHERS,THEFT F/AUTO,1800 - 1899 BLOCK OF 12TH STREET NW,397564.73,138552.27,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 137,38.9148330889,-77.0280801015,,2023/10/31 14:55:00+00,2023/10/31 15:50:00+00,431708029,
-76.9851359292131,38.9041368008336,23183568,2023/11/08 17:06:34+00,DAY,GUN,ROBBERY,1300 - 1323 BLOCK OF OATES STREET NE,401289.49,137363.76,5,5D,5,506,Cluster 23,008802 2,008802,Precinct 77,38.9041290112,-76.9851336501,,2023/11/08 16:13:00+00,2023/11/08 16:17:00+00,431708030,
-76.9812445034137,38.864261225453,23184113,2023/11/09 17:19:42+00,DAY,GUN,ASSAULT W/DANGEROUS WEAPON,1600 - 1699 BLOCK OF V STREET SE,401627.936959464,132937.326936797,8,8A,7,701,Cluster 28,007504 2,007504,Precinct 114,38.8642534441,-76.9812422284,,2023/11/09 12:27:00+00,,431708031,
-77.0116159365075,38.8646320354018,23186042,2023/11/13 06:19:45+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1 - 99 BLOCK OF V STREET SW,398992.087421018,132978.386488835,6,6D,1,105,Cluster 9,006400 2,006400,Precinct 127,38.8646242547,-77.0116136513,CAPITOL RIVERFRONT,2023/11/12 19:00:00+00,2023/11/13 01:00:00+00,431708032,
-77.0477579125719,38.8973620748927,23186889,2023/11/14 19:59:50+00,DAY,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF F STREET NW,395857.34,136612.69,2,2A,2,207,Cluster 5,010800 3,010800,Precinct 2,38.897354289,-77.0477556143,,2023/11/14 16:56:00+00,2023/11/14 17:52:00+00,431708146,
-77.0365260119169,38.9096497400812,23186684,2023/11/14 08:53:01+00,MIDNIGHT,GUN,ROBBERY,16TH STREET NW AND P STREET NW,396832.21999501,137976.27001347,2,2B,2,208,Cluster 6,005202 2,005202,Precinct 15,38.9096419514,-77.0365237165,,2023/11/14 05:46:00+00,2023/11/14 05:55:00+00,431708168,
-77.0332863388687,38.9191936901446,23177541,2023/10/28 20:23:30+00,EVENING,OTHERS,THEFT F/AUTO,1400 - 1499 BLOCK OF W STREET NW,397113.59,139035.62,1,1B,3,301,Cluster 3,004300 2,004300,Precinct 22,38.9191858993,-77.0332840438,,2023/10/26 03:00:00+00,2023/10/26 16:00:00+00,431708171,
-76.9681657335935,38.8551714432849,23181319,2023/11/04 23:44:04+00,EVENING,OTHERS,THEFT F/AUTO,2804 - 2899 BLOCK OF GAINESVILLE STREET SE,402763.36,131928.61,8,8B,7,702,Cluster 36,007502 3,007502,Precinct 115,38.855163663,-76.9681634627,,2023/11/04 12:57:00+00,2023/11/04 14:58:00+00,431708172,
-76.9291415644764,38.8793954321274,23177249,2023/10/28 05:28:31+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,5100 - 5199 BLOCK OF HANNA PLACE SE,406148.506147659,134619.555354358,7,7E,6,604,Cluster 33,007707 3,007707,Precinct 106,38.879387645,-76.9291393037,,2023/10/28 03:54:00+00,2023/10/28 06:00:00+00,431708191,
-77.0057088058448,38.8411039045711,23179297,2023/11/01 02:07:47+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF TRENTON PLACE SE,399504.585341493,130366.548406411,8,8C,7,707,Cluster 39,010400 1,010400,Precinct 124,38.8410961285,-77.0057065236,,2023/10/31 20:55:00+00,2023/10/31 21:18:00+00,431708210,
